Dport,DstAddr,Classification,TotBytes,CumBytes,Percent
34426,106,0,2772.705882352941,5508.7058823529405,0.4966683751922091
34426,107,0,2718.56,5491.275789473684,0.5049310753593451
34428,106,0,2775.372549019608,5531.845667299178,0.49829176084468885
34428,107,0,2736.8,5516.6736842105265,0.5039039543279322
34430,106,0,2769.4117647058824,5509.368753953195,0.4973268466158274
34430,107,0,2710.24,5494.829473684211,0.5067654031886053
34432,106,0,2762.823529411765,5502.866540164453,0.497930122555871
34432,107,0,2710.4,5516.378947368421,0.5086631962996321
34434,106,0,2757.9607843137255,5505.745730550285,0.4990758892096394
34434,107,0,2720.48,5508.26947368421,0.5061098566442493
34436,106,0,2770.1960784313724,5497.851992409867,0.4961312013754092
34436,107,0,2695.36,5496.454736842105,0.509618448791489
34438,106,0,2777.8823529411766,5507.344718532575,0.4956040533301972
34438,107,0,2724.64,5518.24,0.5062483690452029
34440,106,0,2771.450980392157,5503.838077166351,0.4964512143098807
34440,107,0,2718.4,5535.494736842105,0.508914716889281
34442,106,0,2780.549019607843,5506.226438962682,0.495017313503062
34442,107,0,2721.76,5527.823157894737,0.5076253486668016
34444,106,0,2768.3137254901962,5489.001897533207,0.495661729187178
34444,107,0,2715.04,5518.913684210526,0.5080481132061077
34446,106,0,2767.0588235294117,5508.9943074003795,0.4977197889254764
34446,107,0,2683.84,5490.661052631579,0.5111991116782411
34448,106,0,2769.8823529411766,5508.204933586338,0.497135203512166
34448,107,0,2711.2,5517.6,0.5086269392489489
34450,106,0,2757.4901960784314,5474.565464895635,0.4963088461065651
34450,107,0,2706.24,5491.503157894736,0.507195038919456
34452,106,0,2765.3333333333335,5502.709677419355,0.49745970704560016
34452,107,0,2685.28,5481.322105263158,0.5101035939081927
34454,106,0,2760.627450980392,5491.552182163188,0.49729559887511665
34454,107,0,2679.84,5494.492631578947,0.5122679781936668
34456,106,0,2764.078431372549,5485.196710942441,0.49608399169012884
34456,107,0,2716.32,5528.909473684211,0.5087060092177691
34458,106,0,2757.3333333333335,5478.623655913979,0.4967105779647977
34458,107,0,2704.8,5516.505263157895,0.5096895822679499
34460,106,0,2746.0392156862745,5476.3617963314355,0.4985650477793814
34460,107,0,2707.52,5501.12,0.5078238613227852
34462,106,0,2769.4117647058824,5494.487033523086,0.49596536531816604
34462,107,0,2684.48,5486.164210526316,0.5106817993436503
34464,106,0,2758.901960784314,5478.815939278938,0.49644193355628397
34464,107,0,2723.04,5531.966315789474,0.5077627294606201
34466,106,0,2771.450980392157,5516.741302972802,0.4976289754789286
34466,107,0,2702.24,5495.755789473684,0.5083042071891649
34468,106,0,2776.627450980392,5504.971537001898,0.4956145672475918
34468,107,0,2723.04,5523.124210526315,0.506974694718931
34470,106,0,2752.7843137254904,5490.246679316888,0.49860462115556536
34470,107,0,2686.72,5493.12,0.5108936269369684
34472,106,0,2769.2549019607845,5509.814041745731,0.49739594095568185
34472,107,0,2731.36,5536.075789473684,0.5066252515557286
34474,106,0,2779.450980392157,5531.192915876028,0.49749520172865846
34474,107,0,2734.08,5544.774736842105,0.5069087330395083
34476,106,0,2756.549019607843,5486.699557242251,0.49759432043817764
34476,107,0,2731.36,5549.97052631579,0.5078604495196941
34478,106,0,2753.4117647058824,5481.497786211259,0.4976898884038399
34478,107,0,2723.04,5528.008421052631,0.5074103017590041
34480,106,0,2766.1176470588234,5494.031625553447,0.49652316630409354
34480,107,0,2710.88,5504.90105263158,0.5075515483236375
34482,106,0,2771.1372549019607,5499.481340923467,0.4961093450247739
34482,107,0,2716.48,5523.890526315789,0.5082306597028486
34484,106,0,2749.4901960784314,5465.7052498418725,0.496956006517553
34484,107,0,2722.56,5512.707368421053,0.5061301429501065
34486,106,0,2772.549019607843,5492.118912080961,0.4951768044371556
34486,107,0,2712.96,5512.202105263158,0.5078264642347542
34488,106,0,2754.0392156862745,5493.996204933586,0.498718398601521
34488,107,0,2698.08,5495.553684210527,0.5090431001061911
34490,106,0,2776.0,5521.204301075269,0.4972111429639785
34490,107,0,2712.16,5530.7705263157895,0.5096234806533095
34492,106,0,2777.2549019607845,5523.835547122075,0.49722346397373507
34492,107,0,2734.88,5547.343157894737,0.5069928212196791
34494,106,0,2763.294117647059,5494.993042378242,0.4971250925458677
34494,107,0,2730.08,5527.806315789474,0.506118730643316
34496,106,0,2753.725490196078,5475.962049335863,0.4971248037538799
34496,107,0,2738.88,5537.448421052632,0.5053895238848369
34498,106,0,2765.3333333333335,5499.870967741936,0.4972003253253253
34498,107,0,2719.84,5527.418947368422,0.5079367013975116
34500,106,0,2775.372549019608,5494.59835547122,0.4948907327764833
34500,107,0,2742.88,5520.648421052632,0.5031598118908992
34502,106,0,2784.627450980392,5509.530676786844,0.4945799171764689
34502,107,0,2730.56,5513.212631578947,0.5047243445029281
34503,107,1,124.0,124.0,1.0
34504,106,0,2777.4117647058824,5515.562302340291,0.49644086813643507
34504,107,0,2733.44,5518.874782608696,0.5047106325706594
34506,106,0,2757.8039215686276,5480.8146742568,0.49682591266551324
34506,107,0,2734.88,5532.69052631579,0.5056871540181459
34508,106,0,2774.1176470588234,5507.192915876028,0.4962737479085486
34508,107,0,2728.64,5532.597894736842,0.5068067385493975
34510,106,0,2770.6666666666665,5497.462365591398,0.49600988921574773
34510,107,0,2724.48,5527.090526315789,0.5070679615200612
34512,106,0,2763.921568627451,5484.953826691967,0.49609027606082856
34512,107,0,2733.28,5531.932631578948,0.5059086612159527
34514,106,0,2761.4117647058824,5481.755850727388,0.49625414923587596
34514,107,0,2729.44,5534.745263157894,0.5068535460577466
34516,106,0,2761.4117647058824,5480.207463630613,0.49611182003017473
34516,107,0,2744.96,5547.1494736842105,0.5051584578670278
34518,106,0,2773.3333333333335,5505.032258064516,0.49621851365710357
34518,107,0,2729.92,5523.183157894737,0.5057342981469115
34520,106,0,2746.823529411765,5492.0278304870335,0.4998525837462524
34520,107,0,2753.12,5572.404210526316,0.5059367741486998
34522,106,0,2779.450980392157,5500.483238456673,0.49468967363456307
34522,107,0,2712.96,5521.886315789474,0.5086896316133007
34524,106,0,2769.8823529411766,5498.226438962682,0.4962225758268781
34524,107,0,2720.48,5532.606315789473,0.5082823818069184
34526,106,0,2737.4117647058824,5461.2827324478185,0.4987602915260645
34526,107,0,2729.92,5529.162105263158,0.5062687712842757
34528,106,0,2762.5098039215686,5487.843137254902,0.49661283407174506
34528,107,0,2730.72,5532.488421052632,0.506421018504284
34530,106,0,2764.8627450980393,5487.787476280835,0.49617896883794177
34530,107,0,2732.64,5540.892631578947,0.5068231453491818
34532,106,0,2757.176470588235,5478.208728652751,0.4967010920618382
34532,107,0,2710.88,5515.932631578948,0.5085364196654438
34534,106,0,2782.5882352941176,5517.555977229602,0.4956846388550331
34534,107,0,2711.52,5508.656842105263,0.5077711177660272
34536,106,0,2769.2549019607845,5501.900063251107,0.4966729911258303
34536,107,0,2715.68,5519.553684210527,0.5079892043140026
34538,106,0,2760.0,5481.032258064516,0.4964452187014454
34538,107,0,2740.8,5537.768421052631,0.5050713948997125
34540,106,0,2769.4117647058824,5488.981657179001,0.49545982521479404
34540,107,0,2712.48,5507.427368421053,0.5074869229228434
34542,106,0,2770.6666666666665,5499.096774193548,0.496159682137438
34542,107,0,2720.0,5515.621052631579,0.5068551711502641
34544,106,0,2775.529411764706,5501.292852624922,0.4954768840491064
34544,107,0,2719.84,5512.429473684211,0.506598676140122
34546,106,0,2752.0,5478.537634408602,0.4976761713352593
34546,107,0,2713.6,5516.21052631579,0.508068086405618
34548,106,0,2759.372549019608,5488.4908285895,0.49724384440144076
34548,107,0,2716.32,5514.888421052632,0.5074569433479974
34550,106,0,2778.6666666666665,5517.935483870968,0.49643001901911266
34550,107,0,2706.24,5491.587368421053,0.5072025958173727
34552,106,0,2754.6666666666665,5498.4946236559135,0.49901439299123906
34552,107,0,2718.4,5508.8,0.5065349985477781
34554,106,0,2781.3333333333335,5514.752688172043,0.4956558361540502
34554,107,0,2725.92,5516.235789473684,0.5058369322787621
34556,106,0,2776.0,5504.774193548387,0.4957104683324739
34556,107,0,2715.68,5497.743157894736,0.5060373098549912
34558,106,0,2741.4901960784314,5487.726755218217,0.5004324525685285
34558,107,0,2704.32,5478.551578947368,0.5063804801269025
34560,106,0,2761.2549019607845,5509.297912713473,0.49880094601731306
34560,107,0,2724.48,5510.837894736842,0.5056142002286022
34562,106,0,2759.2156862745096,5492.37697659709,0.49762813112947757
34562,107,0,2730.72,5515.646315789474,0.5049138679935206
34564,106,0,2772.705882352941,5520.4908285895,0.49774286953006774
34564,107,0,2722.4,5498.905263157894,0.5049196395071938
34566,106,0,2772.8627450980393,5507.056293485136,0.49648912280443835
34566,107,0,2723.84,5504.808421052632,0.5051889563344429
34568,106,0,2754.0392156862745,5485.7381404174575,0.4979637844185002
34568,107,0,2726.72,5515.604210526315,0.5056353037811956
34570,106,0,2753.2549019607845,5480.136622390892,0.4975937478070418
34570,107,0,2732.0,5530.484210526316,0.5060107043068467
34572,106,0,2787.921568627451,5503.964579380139,0.4934702924738973
34572,107,0,2758.56,5574.138947368421,0.5051145968827473
34574,106,0,2760.627450980392,5476.584440227703,0.4959216860234129
34574,107,0,2724.48,5533.406315789474,0.507630590541355
34576,106,0,2793.8823529411766,5525.839342188488,0.49439674591866256
34576,107,0,2709.6,5527.115789473684,0.5097623963007261
34578,106,0,2789.176470588235,5517.176470588235,0.4944558171272604
34578,107,0,2723.36,5515.781052631579,0.5062603149012441
34580,106,0,2786.823529411765,5504.672991777356,0.4937349532706844
34580,107,0,2700.0,5508.926315789474,0.5098863471342204
34582,106,0,2782.7450980392155,5508.164452877925,0.49479629342125453
34582,107,0,2710.24,5505.861052631579,0.5077536512287002
34584,106,0,2756.705882352941,5483.931688804554,0.4973121404884099
34584,107,0,2701.92,5498.214736842105,0.5085823072905578
34586,106,0,2770.6666666666665,5500.215053763441,0.4962621207381921
34586,107,0,2717.76,5502.349473684211,0.506072812532522
34588,106,0,2759.843137254902,5499.025932953827,0.4981214544350331
34588,107,0,2703.52,5507.393684210527,0.5091108144763863
34590,106,0,2758.1176470588234,5487.1499051233395,0.49734968157447723
34590,107,0,2709.6,5485.515789473684,0.5060446266147789
34592,106,0,2750.5882352941176,5464.3946869070205,0.4966344137101456
34592,107,0,2700.16,5498.307368421052,0.5089106848576557
34594,106,0,2748.705882352941,5470.168247944339,0.4975098099796308
34594,107,0,2715.84,5515.9242105263165,0.5076364546820231
34596,106,0,2764.078431372549,5473.067678684377,0.4949672480503692
34596,107,0,2714.24,5522.913684210526,0.5085492630892008
34598,106,0,2772.078431372549,5498.616065781151,0.4958588855432774
34598,107,0,2704.8,5488.378947368421,0.5071768866657972
34600,106,0,2764.549019607843,5483.000632511069,0.49579633399718337
34600,107,0,2681.76,5480.6652631578945,0.510687139018083
34602,106,0,2741.3333333333335,5465.2043010752695,0.4984024050493445
34602,107,0,2703.36,5499.9073684210525,0.5084717216289958
34604,106,0,2738.0392156862745,5456.920936116382,0.49824466072713514
34604,107,0,2696.0,5489.852631578948,0.5089121364584612
34606,106,0,2756.549019607843,5474.742567994939,0.4964970525331208
34606,107,0,2711.04,5495.376842105263,0.5066689550335899
34608,106,0,2749.3333333333335,5473.978494623656,0.49774495167753596
34608,107,0,2714.4,5519.78947368421,0.5082421144971203
34610,106,0,2766.5882352941176,5504.996837444655,0.4974405404784338
34610,107,0,2697.44,5497.018947368421,0.5092903943343071
34612,106,0,2750.5882352941176,5487.362428842505,0.4987412858249419
34612,107,0,2717.6,5506.905263157894,0.5065104863558862
34614,106,0,2765.9607843137255,5504.19734345351,0.4974815378661055
34614,107,0,2738.0,5533.705263157895,0.5052139805441106
34616,106,0,2765.4901960784314,5508.802024035421,0.49798700624703196
34616,107,0,2695.84,5496.597894736842,0.5095438939454988
34618,106,0,2760.470588235294,5499.223276407338,0.49802536658618457
34618,107,0,2720.32,5526.972631578948,0.5078101193305786
34620,106,0,2776.0,5510.967741935484,0.4962772184500117
34620,107,0,2710.88,5501.785263157895,0.5072726632656654
34622,106,0,2780.549019607843,5513.280202403542,0.49566339501561174
34622,107,0,2706.88,5523.722105263158,0.5099536239484588
34624,106,0,2765.4901960784314,5513.791271347249,0.4984412611972693
34624,107,0,2704.16,5495.9073684210525,0.5079684174558983
34626,106,0,2769.4117647058824,5511.433270082227,0.49751514188893287
34626,107,0,2709.44,5508.008421052631,0.5080908029036381
34628,106,0,2768.156862745098,5505.7052498418725,0.49722029474342067
34628,107,0,2703.52,5500.656842105263,0.5085096057427783
34630,106,0,2756.8627450980393,5490.02403542062,0.49784140701183266
34630,107,0,2697.28,5484.395789473685,0.5081901263988011
34632,106,0,2789.9607843137255,5539.552182163188,0.49635625903170943
34632,107,0,2713.6,5516.884210526316,0.5081281577702135
34634,106,0,2770.1960784313724,5487.529411764706,0.4951833747820371
34634,107,0,2732.0,5541.936842105263,0.5070315527157521
34636,106,0,2765.176470588235,5499.025932953827,0.497151585698577
34636,107,0,2705.6,5489.094736842106,0.5070954083119832
34638,106,0,2772.078431372549,5510.917141049968,0.4969841932981053
34638,107,0,2731.52,5519.393684210527,0.5051050611203671
34640,106,0,2756.705882352941,5488.404807084124,0.49772183735522924
34640,107,0,2698.72,5483.898947368421,0.5078829814515374
34642,106,0,2764.705882352941,5493.824161922834,0.49676112651823634
34642,107,0,2712.32,5515.688421052631,0.5082535863252455
34644,106,0,2741.9607843137255,5467.380139152436,0.4984872618096773
34644,107,0,2715.04,5522.787368421053,0.5083931683619713
34646,106,0,2761.4117647058824,5505.067678684377,0.4983873176713033
34646,107,0,2713.76,5510.7705263157895,0.5075534379374209
34648,106,0,2749.8039215686276,5479.18026565465,0.4981358910920807
34648,107,0,2712.96,5508.917894736842,0.5075330488058405
34650,106,0,2746.823529411765,5484.285895003162,0.4991465466972741
34650,107,0,2704.16,5510.307368421052,0.5092542358894107
34652,106,0,2781.9607843137255,5508.498418722327,0.4949693050907711
34652,107,0,2725.92,5519.098947368421,0.5060932905905312
34654,106,0,2763.921568627451,5488.824794433903,0.49644565601177804
34654,107,0,2728.0,5505.936842105263,0.504534817919031
34656,106,0,2743.843137254902,5471.843137254902,0.4985523034142706
34656,107,0,2722.4,5518.863157894737,0.5067100012969872
34658,106,0,2740.078431372549,5478.228969006957,0.49982404041990147
34658,107,0,2726.72,5525.625263157895,0.5065318637909804
34660,106,0,2755.450980392157,5492.225173940544,0.49829970674432766
34660,107,0,2745.12,5549.751578947368,0.5053616434988839
34662,106,0,2752.627450980392,5476.67046173308,0.4973903450620746
34662,107,0,2733.44,5528.724210526316,0.5055929910926438
34664,106,0,2740.078431372549,5479.003162555345,0.49989471623254045
34664,107,0,2734.88,5551.216842105263,0.5073368456342241
34666,106,0,2751.529411764706,5480.647691334598,0.49795543031982803
34666,107,0,2717.12,5503.141052631579,0.5062601568788275
34668,106,0,2751.529411764706,5486.755218216318,0.4985142762284196
34668,107,0,2732.0,5523.410526315789,0.5053780654210593
34670,106,0,2731.450980392157,5453.687539531942,0.49915521184651857
34670,107,0,2719.04,5531.503157894736,0.508444644722059
34672,106,0,2740.705882352941,5455.974699557242,0.4976688798473805
34672,107,0,2747.04,5534.408421052632,0.5036434265403349
34674,106,0,2761.4117647058824,5477.024667931689,0.49581900171563664
34674,107,0,2737.44,5537.8189473684215,0.5056826476241454
34676,106,0,2780.078431372549,5509.540796963947,0.49540650776113293
34676,107,0,2702.08,5493.911578947369,0.5081682766147253
34678,106,0,2761.8823529411766,5496.161922833649,0.49748890376263943
34678,107,0,2694.24,5501.6084210526315,0.5102813952206895
34680,106,0,2772.705882352941,5513.092979127135,0.4970689061747092
34680,107,0,2686.56,5480.117894736843,0.5097623716124433
34682,106,0,2762.1960784313724,5487.1853257432,0.49660966151945074
34682,107,0,2707.04,5486.997894736842,0.5066446075008326
34684,106,0,2765.3333333333335,5488.1720430107525,0.496128526645768
34684,107,0,2715.04,5502.155789473684,0.5065497772356404
34685,106,0,124.0,124.0,0.0
34686,106,0,2707.9166666666665,5443.83064516129,0.502571471602707
34686,107,0,2712.8,5493.852631578948,0.5062117275576913
34688,106,0,2744.0,5467.698924731183,0.4981435448853089
34688,107,0,2695.36,5478.938947368421,0.50805073283494
34690,106,0,2768.627450980392,5507.98228969007,0.49734271002236996
34690,107,0,2680.8,5463.284210526315,0.5093061432105614
34692,106,0,2701.92,5444.543655913978,0.5037380227330682
34692,107,0,2727.2,5525.136842105263,0.5064013656246666
34694,106,0,2750.5882352941176,5486.244149272612,0.49863911257780946
34694,107,0,2725.28,5524.101052631579,0.5066563819100073
34696,106,0,2763.294117647059,5495.595192915876,0.4971801923822379
34696,107,0,2707.36,5496.454736842105,0.5074352233171544
34698,106,0,2753.4117647058824,5489.841872232764,0.4984533564377426
34698,107,0,2708.32,5505.70947368421,0.5080888279802938
34700,106,0,2748.549019607843,5468.549019607843,0.4973897079915094
34700,107,0,2717.76,5493.675789473684,0.5052929761149278
34702,106,0,2780.705882352941,5515.587602783049,0.49584594015878647
34702,107,0,2725.92,5508.32,0.5051267900194614
34704,106,0,2773.3333333333335,5509.5053763440865,0.49662752935298526
34704,107,0,2730.72,5508.235789473684,0.5042478019516805
34706,106,0,2749.3333333333335,5493.075268817204,0.49949105031554875
34706,107,0,2738.24,5510.282105263157,0.5030671846393192
34708,106,0,2757.9607843137255,5502.820999367489,0.4988096496995389
34708,107,0,2723.84,5502.324210526316,0.5049655571387249
34710,106,0,2755.294117647059,5497.057558507275,0.49876928005184307
34710,107,0,2730.72,5520.951578947368,0.5053896124695514
34712,106,0,2776.156862745098,5522.393421884883,0.4972910021688476
34712,107,0,2715.04,5482.1978947368425,0.5047533759030185
34714,106,0,2781.176470588235,5509.176470588235,0.49517382762449813
34714,107,0,2738.08,5524.353684210526,0.5043619296451158
34716,106,0,2759.529411764706,5493.636938646427,0.4976862427234544
34716,107,0,2736.8,5517.178947368421,0.5039493867956927
34718,106,0,2776.156862745098,5517.662239089184,0.4968599485706531
34718,107,0,2720.0,5498.105263157895,0.5052841170163884
34720,106,0,2781.176470588235,5521.735610373182,0.49632205037787536
34720,107,0,2734.08,5503.595789473684,0.5032193306729993
34722,106,0,2796.392156862745,5531.531941808982,0.49446334464296005
34722,107,0,2719.2,5506.652631578947,0.5061972886384316
34724,106,0,2789.9607843137255,5518.304870335231,0.4944170628716571
34724,107,0,2725.28,5510.037894736843,0.5053972310057664
34726,106,0,2786.6666666666665,5517.591397849463,0.4949487075551121
34726,107,0,2704.8,5513.0526315789475,0.5093825180433039
34728,106,0,2775.529411764706,5500.432637571157,0.4953979814594539
34728,107,0,2744.32,5542.13052631579,0.5048258089611748
34730,106,0,2752.0,5473.376344086022,0.49720248947004464
34730,107,0,2735.36,5537.465263157895,0.5060266981358752
34732,106,0,2749.9607843137255,5486.304870335231,0.49875902828825225
34732,107,0,2720.48,5513.322105263158,0.5065624775663007
34734,106,0,2746.1960784313724,5478.497153700189,0.49873185996335045
34734,107,0,2708.32,5495.183157894737,0.5071465459510568
34736,106,0,2779.294117647059,5501.788741302973,0.49483808842343036
34736,107,0,2697.44,5478.913684210526,0.5076688271666607
34738,106,0,2744.627450980392,5461.358633776091,0.49744603220047046
34738,107,0,2702.72,5506.677894736842,0.509192284047847
34740,106,0,2776.0,5508.301075268817,0.4960333572789455
34740,107,0,2710.88,5511.932631578948,0.5081797653932063
34742,106,0,2756.8627450980393,5472.733712839975,0.4962549084692418
34742,107,0,2717.6,5505.8105263157895,0.506412364353831
34744,106,0,2768.7843137254904,5496.78431372549,0.4962901660864105
34744,107,0,2715.84,5495.7136842105265,0.5058257842283977
34746,106,0,2766.7450980392155,5493.798861480076,0.4963876239739453
34746,107,0,2713.12,5511.688421052631,0.5077515649039821
34748,106,0,2755.294117647059,5486.390891840607,0.49779478495694707
34748,107,0,2705.6,5497.136842105263,0.5078165092641529
34750,106,0,2762.0392156862745,5490.641366223908,0.49695508567047086
34750,107,0,2707.68,5491.511578947368,0.5069335717363602
34752,106,0,2795.294117647059,5515.208096141683,0.49316615639533445
34752,107,0,2709.6,5499.831578947368,0.5073303680112693
34754,106,0,2789.9607843137255,5514.864010120177,0.494101617157931
34754,107,0,2715.04,5516.345263157895,0.5078190594535512
34756,106,0,2775.372549019608,5503.286527514232,0.495688161039071
34756,107,0,2715.68,5510.585263157895,0.5071884617853181
34758,106,0,2784.627450980392,5526.132827324478,0.4960983497878403
34758,107,0,2718.4,5509.726315789474,0.5066179617289235
34760,106,0,2759.372549019608,5471.630613535737,0.495694657787486
34760,107,0,2731.36,5531.317894736842,0.5062008635231501
34762,106,0,2770.0392156862745,5484.103731815307,0.49489664106529274
34762,107,0,2710.4,5530.947368421053,0.5099573690621194
34764,106,0,2770.0392156862745,5502.512333965844,0.49658645950007074
34764,107,0,2743.52,5558.088421052631,0.5063914439345295
34766,106,0,2778.1960784313724,5501.55091714105,0.49501583821110995
34766,107,0,2737.6,5520.421052631578,0.5040957974220119
34768,106,0,2770.0392156862745,5493.652118912081,0.49577454929293363
34768,107,0,2709.6,5515.957894736842,0.5087707245580287
34770,106,0,2783.2156862745096,5513.5382669196715,0.4952033428382371
34770,107,0,2727.68,5521.490526315789,0.5059884668823216
34772,106,0,2770.6666666666665,5519.05376344086,0.497981577019592
34772,107,0,2734.72,5512.572631578947,0.5039122052861363
34774,106,0,2789.8823529411766,5517.7963314358,0.494384680883063
34774,107,0,2720.96,5499.486315789474,0.5052337902563915
34776,106,0,2756.078431372549,5485.196710942441,0.49754246262956503
34776,107,0,2727.36,5520.117894736843,0.505923595834719
34778,106,0,2757.3333333333335,5471.569892473119,0.4960617542094423
34778,107,0,2696.0,5480.926315789474,0.5081123436683772
34780,106,0,2759.2156862745096,5505.108159392789,0.4987899226708654
34780,107,0,2730.56,5515.486315789474,0.5049285151550315
34782,106,0,2778.0392156862745,5520.232764073371,0.4967532467532467
34782,107,0,2728.16,5516.37052631579,0.5054429380721726
34784,106,0,2778.0392156862745,5503.372549019608,0.4952114924181964
34784,107,0,2706.88,5500.016842105263,0.5078415070882079
34786,106,0,2767.529411764706,5491.9165085388995,0.49607219857371887
34786,107,0,2734.08,5513.701052631579,0.5041298079272762
34788,106,0,2782.7450980392155,5518.142947501581,0.4957098566467649
34788,107,0,2719.84,5501.65052631579,0.5056319940733576
34790,106,0,2765.3333333333335,5503.139784946237,0.4974989839622347
34790,107,0,2727.04,5528.4715789473685,0.5067280420894859
34792,106,0,2763.921568627451,5511.534471853258,0.49852049683396427
34792,107,0,2731.52,5531.098947368421,0.5061523892463362
34794,106,0,2756.078431372549,5486.40101201771,0.4976527553608485
34794,107,0,2742.24,5541.566315789473,0.5051507383054155
34796,106,0,2749.3333333333335,5484.989247311828,0.49875319542681484
34796,107,0,2719.68,5514.711578947368,0.5068318694340268
34798,106,0,2763.450980392157,5476.483238456673,0.4953967975311607
34798,107,0,2712.32,5482.0042105263165,0.5052320472881221
34800,106,0,2740.078431372549,5471.347248576851,0.4991949319090889
34800,107,0,2715.2,5513.6,0.5075449796865932
34802,106,0,2779.450980392157,5492.1391524351675,0.4939219667877912
34802,107,0,2717.12,5512.404210526316,0.5070898475094638
34804,106,0,2747.921568627451,5457.685009487666,0.49650418376098093
34804,107,0,2703.52,5507.814736842105,0.5091483411894755
34806,106,0,2743.2156862745096,5479.989879822897,0.4994122714760989
34806,107,0,2696.8,5501.347368421053,0.5097928163052878
34808,106,0,2745.4117647058824,5456.207463630613,0.4968278272030626
34808,107,0,2715.04,5506.029473684211,0.5068969367170306
34810,106,0,2748.078431372549,5466.530044275774,0.49729016229405465
34810,107,0,2730.08,5523.932631578948,0.5057723940381147
34812,106,0,2745.5686274509803,5460.751423149904,0.49721779757056506
34812,107,0,2715.68,5505.237894736842,0.506709782224622
34814,106,0,2762.1960784313724,5481.765970904491,0.496112002392614
34814,107,0,2713.76,5501.97052631579,0.5067658056290646
34816,106,0,2767.372549019608,5492.103731815307,0.496117938743865
34816,107,0,2704.96,5484.496842105264,0.5067988772946979
34818,106,0,2761.2549019607845,5489.4269449715375,0.49698667463091606
34818,107,0,2704.96,5499.9073684210525,0.5081808076384827
34820,106,0,2770.823529411765,5494.178368121442,0.49568009195173635
34820,107,0,2729.28,5513.6168421052635,0.5049928063267668
34822,106,0,2747.294117647059,5463.165085388995,0.49712408929494345
34822,107,0,2704.96,5490.223157894737,0.5073132872367185
34824,106,0,2747.294117647059,5496.111321948134,0.5001385603897736
34824,107,0,2698.72,5485.498947368421,0.5080265212165127
34826,106,0,2780.392156862745,5514.929791271347,0.4958426920931325
34826,107,0,2706.24,5508.303157894737,0.5086980650073153
34828,106,0,2753.8823529411766,5488.5060088551545,0.49824554286757394
34828,107,0,2704.0,5504.6736842105265,0.5087810549504345
34830,106,0,2760.627450980392,5492.584440227703,0.4973900754694731
34830,107,0,2702.24,5481.103157894737,0.5069897569601817
34831,107,0,124.0,124.0,0.0
34832,106,0,2764.705882352941,5492.3617963314355,0.49662713694505767
34832,107,0,2658.978723404255,5456.241881298992,0.5126721319819457
34834,106,0,2759.372549019608,5490.985452245414,0.49747225283738006
34834,107,0,2723.84,5501.6084210526315,0.5049011504386851
34836,106,0,2747.450980392157,5476.483238456673,0.49831838047103816
34836,107,0,2716.8,5506.778947368421,0.5066444420656644
34838,106,0,2773.9607843137255,5502.390891840607,0.4958626461040454
34838,107,0,2716.32,5494.846315789474,0.5056604236237439
34840,106,0,2765.4901960784314,5494.522454142947,0.49668233788120875
34840,107,0,2732.8,5513.0526315789475,0.5043036621224272
34842,106,0,2752.0,5492.129032258064,0.49891927450427587
34842,107,0,2696.8,5493.726315789474,0.5091127870259664
34844,106,0,2756.705882352941,5486.512333965844,0.49754858559475845
34844,107,0,2702.24,5475.7136842105265,0.5065045114042332
34846,106,0,2757.9607843137255,5493.6166982922205,0.49796992841326515
34846,107,0,2712.32,5489.414736842105,0.5058999674780784
34848,106,0,2765.4901960784314,5520.070841239722,0.49901182872186733
34848,107,0,2710.88,5501.532631578948,0.5072500371188431
34850,106,0,2757.4901960784314,5505.189120809614,0.49911072343452856
34850,107,0,2712.32,5506.677894736842,0.5074489461981471
34852,106,0,2773.3333333333335,5520.344086021505,0.4976158568890827
34852,107,0,2751.52,5522.551578947368,0.5017665365971183
34854,106,0,2781.9607843137255,5513.229601518027,0.4954026976225091
34854,107,0,2728.48,5498.753684210526,0.5038002869932632
34856,106,0,2772.078431372549,5507.476280834915,0.4966699282902203
34856,107,0,2725.28,5509.111578947369,0.5053140672600569
34858,106,0,2754.823529411765,5507.4256799494,0.4997983287471116
34858,107,0,2704.8,5491.578947368422,0.5074640598044854
34860,106,0,2758.1176470588234,5494.805819101834,0.49805002435742884
34860,107,0,2745.6,5525.8105263157895,0.5031317148996479
34862,106,0,2756.549019607843,5484.807084123972,0.4974209708146706
34862,107,0,2730.56,5512.2863157894735,0.5046411155787492
34864,106,0,2778.0392156862745,5512.404807084124,0.4960386051263598
34864,107,0,2710.08,5503.427368421053,0.5075650465470705
34866,106,0,2763.294117647059,5509.100569259963,0.49841283837404116
34866,107,0,2722.4,5509.768421052631,0.5058957487944855
34868,106,0,2784.156862745098,5522.436432637571,0.49584628149076637
34868,107,0,2720.0,5517.726315789474,0.507043328296934
34870,106,0,2765.176470588235,5489.133459835547,0.49624535624406574
34870,107,0,2728.48,5516.774736842105,0.505421169043087
34872,106,0,2753.2549019607845,5474.803289057559,0.49710432382772707
34872,107,0,2711.04,5490.661052631579,0.5062452455154475
34874,106,0,2743.372549019608,5468.3617963314355,0.49831912166820114
34874,107,0,2708.8,5499.789473684211,0.5074720563466544
34876,106,0,2752.627450980392,5470.390891840607,0.4968133894990777
34876,107,0,2716.32,5508.067368421052,0.5068469903666659
34878,106,0,2741.9607843137255,5461.530676786844,0.4979501266983838
